row_type,uuid,context,requirements,title,description,on_enter,results,interruptions,template,provider
random_event,bai_ye_honeymoon_l1_typec_m0,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),王录事挡驾,“近日投谒者甚众，侍郎案牍劳形，岂暇见尔？”言毕转身欲去，复回首：“也罢，汝且候此，吾代探口风。”遂入内，将汝晾于廊下半时辰不出。欲再问，门子拦曰：“王录事正忙，休得聒噪。”,,,,,
>option,,,,,取银五两，恳请王录事通融,,prop_sub(name=money; val=15) | prop_sub(name=fatigue; val=15) | prop_add(name=career_progress; val=15),,,
random_event,bai_ye_honeymoon_l1_typec_m1,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),清客试才,“这等文字也敢来献？平仄不通，用典生硬。想来是乡野私塾先生教的。”他端起茶盏，却不让奉茶，只低头吹着茶沫，仿佛你并不存在。半晌，他忽然抬头：“也罢，我替你改一改。不过——你需得跪在旁边看着，我每改一字，你便要念一遍，好让你记住什么叫做文章。”他说这话时，眼角余光扫过你衣襟下摆，那里是你母亲临行前亲手缝的暗纹。,,,,,
>option,,,,,跪地，逐字念诵清客改过的诗,,prop_sub(name=money; val=22.5) | prop_sub(name=fatigue; val=22.5) | prop_add(name=career_progress; val=22.5),,,
random_event,bai_ye_honeymoon_l1_typec_m2,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),清客阅帖,“此等鄙俚文字，也敢呈与相公？”命童儿取过纸笔，令重修。你依言誊改三次，彼皆摇头。末了长叹一声，将帖收入袖中：“罢了，某替你再润色一二，只是这纸墨俗物，总得备些。”语罢径自翻看案牍，不再言语。,,,,,
>option,,,,,取出银铤，置于案角，拱手称谢。,,prop_sub(name=money; val=15) | prop_sub(name=fatigue; val=15) | prop_add(name=career_progress; val=15),,,
random_event,bai_ye_honeymoon_l2_typea_m0,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),紫袍索金,"""前日御史中丞来谒，携了一方端砚，说是岭南新贡。老夫本想为你留意个清要之职，只是近来圣上爱听新乐，梨园李供奉那里，少不得要打点——""说着，捻起案上一张洒金笺，背面隐约可见墨迹，像是某人的履历。你瞥见那纸上""举荐""二字已被朱笔圈起，旁边又添了两行小字。堂外小吏忽然扬声道：""李相府来人问，昨日送去的蜀锦可还合意？""宰相闻言，看你的目光便多了几分玩味。",,,,,
>option,,,,,典衣鬻书凑齐千贯投献,,prop_sub(name=money; val=20) | prop_sub(name=fatigue; val=10) | prop_sub(name=money; val=40) | prop_add(name=career_progress; val=20),,,
random_event,bai_ye_honeymoon_l2_typea_m1,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),金樽换名帖,“听说贤契文章写得不错？可惜这长安城中，文章不值钱，名帖才值钱。”他唤来小厮，将一张空白名帖放在案上，“五百贯，这张帖子上便有你名字。你若不肯，便请回罢——这宰相府的门，也不是什么人都能随意进的。”,,,,,
>option,,,,,倾尽行囊，买下名帖,,prop_sub(name=money; val=30) | prop_sub(name=fatigue; val=15) | prop_sub(name=money; val=60) | prop_add(name=career_progress; val=30),,,
random_event,bai_ye_honeymoon_l2_typea_m2,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),阁门使例钱,“本朝定例，凡新进谒见，须纳‘阁门使例钱’三百贯，充作纸墨笔砚之资。此乃圣人所定规矩，非某家私取。”言罢，侍从捧出账册，笔迹工整，列明近年收受记录，确无一处破绽。,,,,,
>option,,,,,取出银票，如数奉上例钱,,prop_sub(name=money; val=20) | prop_sub(name=fatigue; val=10) | prop_sub(name=money; val=40) | prop_add(name=career_progress; val=20),,,
random_event,bai_ye_honeymoon_l2_typeb_m0,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),寒门苦候,"""今日圣谕紧急，本当秉烛夜谈，奈何身子实在撑不住。明日寅时你再来，我挤出一刻钟与你。""言毕掩门而去。你恍然明白，自己的枯等，不过是他向同僚炫耀""勤于王事""的谈资。",,,,,
>option,,,,,"""次日寅时，带伤再登门""",,prop_sub(name=money; val=20) | prop_sub(name=fatigue; val=10) | prop_sub(name=health; val=10) | prop_add(name=career_progress; val=20),,,
random_event,bai_ye_honeymoon_l2_typeb_m2,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),堂前久立,权贵在案后批阅文牍，你被引入后便侍立一旁。他头也不抬，只道“稍候”。这一候便是两个时辰。你双腿酸麻，喉干舌燥，却不敢出声打扰。其间有仆役进出，他偶尔抬眼，目光掠过你，又落在公文上，仿佛你是厅中一件器物。直到日落西窗，他的笔才搁下，像是刚想起你的存在。,,,,,
>option,,,,,继续站立等待，不敢出声,,prop_sub(name=money; val=20) | prop_sub(name=fatigue; val=10) | prop_sub(name=health; val=10) | prop_add(name=career_progress; val=20),,,
random_event,bai_ye_honeymoon_l2_typec_m0,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),座上冷遇,“听闻你出身寒门？这长安城的乌鸦，也敢学凤凰鸣叫。”一旁清客掩口而笑，你方知自己不过是李侍郎为讨好右相杨国忠而设的投名状——杨相最厌恶寒门子弟，此举正是要借你之辱献媚。,,,,,
>option,,,,,忍辱叩首，自称“学生愚钝”,,prop_sub(name=money; val=20) | prop_sub(name=fatigue; val=10) | prop_sub(name=fatigue; val=20) | prop_add(name=career_progress; val=20),,,
random_event,bai_ye_honeymoon_l2_typec_m1,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),赐座于地,“新进士？且跪坐此处。”他指了指堂下冰凉的金砖地。你跪坐近半个时辰，他才慢悠悠开口：“年轻人，须知官场第一要义是‘知位’。你今日能坐在这里，已是天大的造化。”言罢，他命人端来一碗冷水：“饮罢此水，记住这滋味。日后富贵了，莫忘本。”堂上侍者皆掩口窃笑。,,,,,
>option,,,,,双手捧碗，一饮而尽，伏地谢恩,,prop_sub(name=money; val=30) | prop_sub(name=fatigue; val=15) | prop_sub(name=fatigue; val=30) | prop_add(name=career_progress; val=30),,,
random_event,bai_ye_honeymoon_l2_typec_m2,trigger_tags=bai_ye|weight=10,prop_lt(name=career_progress; val=70),垂帘冷语,“今日倦极，原不当见客。”随即命人端上冷茶。你开口陈述抱负，他打断问：“你这进士，补缺几年了？”不等你回答，又说：“如今朝中空缺，非三五十万钱不可得。汝家世可担得？”语毕，拂袖而入内室，留下满堂寂静。,,,,,
>option,,,,,躬身告退，再筹银钱,,prop_sub(name=money; val=20) | prop_sub(name=fatigue; val=10) | prop_sub(name=fatigue; val=20) | prop_add(name=career_progress; val=20),,,
