row_type,uuid,context,requirements,title,description,on_enter,results,interruptions,template,provider
>option,,,,,EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=cold_moon),,,
random_event,duotai_humiliation_talent_commodification_gateway_duzhuo_identity_qingliu_official,trigger_tags=[emotion_pair:pair_rebellion/TARGET_NPC_DUFU:thatched_grass/VIBE_PHILOSOPHY_ZEN:temple_bell/ENV_NATURE_NIGHTMOON:cold_moon/action:humiliation_talent_commodification/TARGET_IDENTITY_QINGLIU_OFFICIAL/TARGET_NPC_ZHENGQIAN/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_ENTERTAIN_DRINK:empty_cup/action:scene_duzhuo]|weight=10|era=747_kuangda|store_to=747_kuangda.duzhuo|archetype=duzhuo,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,imagery_add(name=empty_cup),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_TALENT_COMMODIFICATION_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=temple_bell),,,
random_event,duotai_humiliation_aesthetic_violation_gateway_fangshi,trigger_tags=[emotion_pair:pair_rebellion/TARGET_NPC_DUFU:thatched_grass/ACTION_SOCIAL_PARTING:willow_branch/VIBE_AESTHETIC_ELEGANT:ink_stone/action:humiliation_aesthetic_violation/TARGET_IDENTITY_QINGKE/ENV_NATURE_NIGHTMOON:cold_moon/TARGET_NPC_DUFU:thatched_grass/VIBE_AESTHETIC_ELEGANT:ink_stone/action:scene_fangshi]|weight=10|era=747_kuangda|store_to=747_kuangda.fangshi|archetype=fangshi,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_FANGSHI_DESC,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_FANGSHI_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_FANGSHI_OPT0_DESC,,imagery_add(name=ink_stone),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_FANGSHI_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_FANGSHI_OPT2_DESC,,imagery_add(name=cold_moon),,,
random_event,duotai_humiliation_aesthetic_violation_gateway_jiaoyou,trigger_tags=[emotion_pair:pair_rebellion/TARGET_NPC_DUFU:thatched_grass/ACTION_SOCIAL_PARTING:willow_branch/VIBE_AESTHETIC_ELEGANT:ink_stone/action:humiliation_aesthetic_violation/TARGET_IDENTITY_QINGKE/VIBE_PHILOSOPHY_ZEN:temple_bell/VIBE_AESTHETIC_ELEGANT:ink_stone/ACTION_SOCIAL_PARTING:willow_branch/action:scene_jiaoyou]|weight=10|era=747_kuangda|store_to=747_kuangda.jiaoyou|archetype=jiaoyou,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_JIAOYOU_DESC,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_JIAOYOU_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_JIAOYOU_OPT0_DESC,,imagery_add(name=ink_stone),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_JIAOYOU_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_JIAOYOU_OPT2_DESC,,imagery_add(name=temple_bell),,,
random_event,duotai_humiliation_aesthetic_violation_gateway_baiye,trigger_tags=[emotion_pair:pair_rebellion/TARGET_NPC_DUFU:thatched_grass/ACTION_SOCIAL_PARTING:willow_branch/VIBE_AESTHETIC_ELEGANT:ink_stone/action:humiliation_aesthetic_violation/TARGET_IDENTITY_QINGKE/TARGET_FACTION_ROYAL:jade_step/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:scene_baiye]|weight=10|era=747_kuangda|store_to=747_kuangda.baiye|archetype=baiye,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_BAIYE_DESC,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_BAIYE_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_BAIYE_OPT0_DESC,,imagery_add(name=jade_step),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_BAIYE_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_BAIYE_OPT2_DESC,,imagery_add(name=cold_moon),,,
random_event,duotai_humiliation_aesthetic_violation_gateway_duzhuo,trigger_tags=[emotion_pair:pair_rebellion/TARGET_NPC_DUFU:thatched_grass/ACTION_SOCIAL_PARTING:willow_branch/VIBE_AESTHETIC_ELEGANT:ink_stone/action:humiliation_aesthetic_violation/TARGET_IDENTITY_QINGKE/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_ENTERTAIN_DRINK:empty_cup/action:scene_duzhuo]|weight=10|era=747_kuangda|store_to=747_kuangda.duzhuo|archetype=duzhuo,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_DUZHUO_DESC,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_DUZHUO_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_DUZHUO_OPT0_DESC,,imagery_add(name=empty_cup),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_DUZHUO_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_AESTHETIC_VIOLATION_GATEWAY_DUZHUO_OPT2_DESC,,imagery_add(name=temple_bell),,,
random_event,duotai_humiliation_leftover_treatment_gateway_fangshi,trigger_tags=[emotion_pair:pair_survival/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/action:humiliation_leftover_treatment/ENV_NATURE_NIGHTMOON:cold_moon/TARGET_NPC_DUFU:thatched_grass/VIBE_AESTHETIC_ELEGANT:ink_stone/action:scene_fangshi]|weight=10|era=747_kuangda|store_to=747_kuangda.fangshi|archetype=fangshi,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_FANGSHI_DESC,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_FANGSHI_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_FANGSHI_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_FANGSHI_OPT1_DESC,,imagery_add(name=thatched_grass),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_FANGSHI_OPT2_DESC,,imagery_add(name=ink_stone),,,
random_event,duotai_humiliation_leftover_treatment_gateway_jiaoyou,trigger_tags=[emotion_pair:pair_survival/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/action:humiliation_leftover_treatment/VIBE_PHILOSOPHY_ZEN:temple_bell/VIBE_AESTHETIC_ELEGANT:ink_stone/ACTION_SOCIAL_PARTING:willow_branch/action:scene_jiaoyou]|weight=10|era=747_kuangda|store_to=747_kuangda.jiaoyou|archetype=jiaoyou,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_JIAOYOU_DESC,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_JIAOYOU_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_JIAOYOU_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_JIAOYOU_OPT1_DESC,,imagery_add(name=willow_branch),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_JIAOYOU_OPT2_DESC,,imagery_add(name=ink_stone),,,
random_event,duotai_humiliation_leftover_treatment_gateway_baiye,trigger_tags=[emotion_pair:pair_survival/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/action:humiliation_leftover_treatment/TARGET_FACTION_ROYAL:jade_step/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:scene_baiye]|weight=10|era=747_kuangda|store_to=747_kuangda.baiye|archetype=baiye,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_BAIYE_DESC,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_BAIYE_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_BAIYE_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_BAIYE_OPT1_DESC,,imagery_add(name=thatched_grass),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_BAIYE_OPT2_DESC,,imagery_add(name=jade_step),,,
random_event,duotai_humiliation_leftover_treatment_gateway_denggao,trigger_tags=[emotion_pair:pair_survival/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/action:humiliation_leftover_treatment/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_TRAVEL_CLIMB:high_tower/action:scene_denggao]|weight=10|era=747_kuangda|store_to=747_kuangda.denggao|archetype=denggao,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_DENGGAO_DESC,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_DENGGAO_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_DENGGAO_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_DENGGAO_OPT1_DESC,,imagery_add(name=high_tower),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_LEFTOVER_TREATMENT_GATEWAY_DENGGAO_OPT2_DESC,,,,,
random_event,duotai_humiliation_cheap_labor_gateway_fangshi_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/ACTION_TRAVEL_BOAT:broken_oar/action:humiliation_cheap_labor/TARGET_IDENTITY_VENDOR/ENV_NATURE_NIGHTMOON:cold_moon/TARGET_NPC_DUFU:thatched_grass/VIBE_AESTHETIC_ELEGANT:ink_stone/action:scene_fangshi]|weight=10|era=747_kuangda|store_to=747_kuangda.fangshi|archetype=fangshi,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FANGSHI_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FANGSHI_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FANGSHI_IDENTITY_VENDOR_OPT0_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"")",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FANGSHI_IDENTITY_VENDOR_OPT1_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=thatched_grass)",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FANGSHI_IDENTITY_VENDOR_OPT2_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=ink_stone)",,,
random_event,duotai_humiliation_cheap_labor_gateway_jiaoyou_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/ACTION_TRAVEL_BOAT:broken_oar/action:humiliation_cheap_labor/TARGET_IDENTITY_VENDOR/VIBE_PHILOSOPHY_ZEN:temple_bell/VIBE_AESTHETIC_ELEGANT:ink_stone/ACTION_SOCIAL_PARTING:willow_branch/action:scene_jiaoyou]|weight=10|era=747_kuangda|store_to=747_kuangda.jiaoyou|archetype=jiaoyou,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_JIAOYOU_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_JIAOYOU_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_JIAOYOU_IDENTITY_VENDOR_OPT0_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"")",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_JIAOYOU_IDENTITY_VENDOR_OPT1_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=willow_branch)",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_JIAOYOU_IDENTITY_VENDOR_OPT2_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=ink_stone)",,,
random_event,duotai_humiliation_cheap_labor_gateway_baiye_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/ACTION_TRAVEL_BOAT:broken_oar/action:humiliation_cheap_labor/TARGET_IDENTITY_VENDOR/TARGET_FACTION_ROYAL:jade_step/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:scene_baiye]|weight=10|era=747_kuangda|store_to=747_kuangda.baiye|archetype=baiye,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_BAIYE_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_BAIYE_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_BAIYE_IDENTITY_VENDOR_OPT0_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"")",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_BAIYE_IDENTITY_VENDOR_OPT1_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=thatched_grass)",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_BAIYE_IDENTITY_VENDOR_OPT2_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=jade_step)",,,
random_event,duotai_humiliation_cheap_labor_gateway_fengzhao_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/ACTION_TRAVEL_BOAT:broken_oar/action:humiliation_cheap_labor/TARGET_IDENTITY_VENDOR/VIBE_AESTHETIC_ELEGANT:ink_stone/TARGET_OBJECT_SWORD:rusty_sword/TARGET_NPC_DUFU:thatched_grass/action:scene_fengzhao]|weight=10|era=747_kuangda|store_to=747_kuangda.fengzhao|archetype=fengzhao,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FENGZHAO_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FENGZHAO_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FENGZHAO_IDENTITY_VENDOR_OPT0_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"")",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FENGZHAO_IDENTITY_VENDOR_OPT1_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=thatched_grass)",,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CHEAP_LABOR_GATEWAY_FENGZHAO_IDENTITY_VENDOR_OPT2_DESC,,"leverage_add(target_tag=""TARGET_IDENTITY_VENDOR""; key=""vendor_cheap_labor"") | imagery_add(name=ink_stone)",,,
random_event,duotai_humiliation_class_bullying_gateway_baiye_identity_qingliu_official,trigger_tags=[emotion_pair:pair_despair/TARGET_OBJECT_SWORD:cold_blade/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/action:humiliation_class_bullying/TARGET_IDENTITY_QINGLIU_OFFICIAL/TARGET_IDENTITY_MENZI/TARGET_FACTION_ROYAL:jade_step/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:scene_baiye]|weight=10|era=747_kuangda|store_to=747_kuangda.baiye|archetype=baiye,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=thatched_grass),,,
random_event,duotai_humiliation_class_bullying_gateway_jiaoyou_identity_qingliu_official,trigger_tags=[emotion_pair:pair_despair/TARGET_OBJECT_SWORD:cold_blade/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/action:humiliation_class_bullying/TARGET_IDENTITY_QINGLIU_OFFICIAL/TARGET_IDENTITY_MENZI/VIBE_PHILOSOPHY_ZEN:temple_bell/VIBE_AESTHETIC_ELEGANT:ink_stone/ACTION_SOCIAL_PARTING:willow_branch/action:scene_jiaoyou]|weight=10|era=747_kuangda|store_to=747_kuangda.jiaoyou|archetype=jiaoyou,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_JIAOYOU_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_JIAOYOU_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_JIAOYOU_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_JIAOYOU_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_JIAOYOU_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=willow_branch),,,
random_event,duotai_humiliation_class_bullying_gateway_fengzhao_identity_qingliu_official,trigger_tags=[emotion_pair:pair_despair/TARGET_OBJECT_SWORD:cold_blade/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/action:humiliation_class_bullying/TARGET_IDENTITY_QINGLIU_OFFICIAL/TARGET_IDENTITY_MENZI/VIBE_AESTHETIC_ELEGANT:ink_stone/TARGET_OBJECT_SWORD:rusty_sword/TARGET_NPC_DUFU:thatched_grass/action:scene_fengzhao]|weight=10|era=747_kuangda|store_to=747_kuangda.fengzhao|archetype=fengzhao,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_FENGZHAO_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_FENGZHAO_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_FENGZHAO_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_FENGZHAO_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
